RequestID,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Request_Time,Traffic_Level,ingestion_date,source_system,ingestion_id
3,13.04639878836228,77.53232574281893,13.001050474489572,77.53540209685535,2025-09-19 08:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,188
103,12.962871196215266,77.60812702432202,12.961905523257265,77.56732085563878,2025-09-19 16:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,189
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,190
200,13.055975109171523,77.65090857481694,12.908173723253295,77.68449987623546,2025-09-20 00:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,191
155,13.09713009082212,77.51411374948009,13.07533072053167,77.52785441453268,2025-09-19 20:50:00,High,2025-09-20 22:45:39,ride_hailing_app,192
137,13.003758124348671,77.6710921168022,13.069929478135482,77.57848902148453,2025-09-19 19:20:00,High,2025-09-20 22:45:39,ride_hailing_app,193
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,194
165,12.918057954010882,77.68829296175531,12.97011751176132,77.50670648694715,2025-09-19 21:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,195
51,13.09391692555291,77.55888977841391,13.055429383185489,77.51738405761749,2025-09-19 12:10:00,High,2025-09-20 22:45:39,ride_hailing_app,196
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,197
152,12.947912378133395,77.67129796823767,13.070436300063708,77.6879664247227,2025-09-19 20:35:00,High,2025-09-20 22:45:39,ride_hailing_app,198
59,12.909045457782108,77.61401223401788,12.911260655136369,77.62918344826632,2025-09-19 12:50:00,High,2025-09-20 22:45:39,ride_hailing_app,199
118,12.937314011777207,77.53465886401418,13.062110666156366,77.69300538213331,2025-09-19 17:45:00,High,2025-09-20 22:45:39,ride_hailing_app,200
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,201
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,202
180,12.927504188829198,77.55637095495469,12.951648877659792,77.62822952657706,2025-09-19 22:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,203
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,204
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,205
186,13.031996809206836,77.66069618607698,12.94802912375564,77.68169011226672,2025-09-19 23:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,206
52,13.055026564672223,77.57701954572039,13.011680849947162,77.60742130836371,2025-09-19 12:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,207
12,13.0939819704324,77.63837903953853,13.09001239341016,77.65988207978181,2025-09-19 08:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,208
39,13.036846605302433,77.62909445918143,13.041248445431298,77.55384864618988,2025-09-19 11:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,209
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,210
131,12.983482200629757,77.57119453573026,13.062580201826016,77.5328531595862,2025-09-19 18:50:00,High,2025-09-20 22:45:39,ride_hailing_app,211
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,212
101,12.906285837137348,77.51033634423372,13.039632342803948,77.60651788651032,2025-09-19 16:20:00,High,2025-09-20 22:45:39,ride_hailing_app,213
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,214
184,13.075467870676196,77.67549440270541,12.965750322057502,77.56913919870078,2025-09-19 23:15:00,High,2025-09-20 22:45:39,ride_hailing_app,215
81,13.07262068517512,77.67800106836351,13.025879727627052,77.66341441418986,2025-09-19 14:40:00,High,2025-09-20 22:45:39,ride_hailing_app,216
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,217
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,218
2,13.090142861281985,77.51682799299901,13.080510581335911,77.5557180678064,2025-09-19 08:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,219
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,220
54,13.07896547008553,77.56338440103126,13.081270877018946,77.64908789483687,2025-09-19 12:25:00,High,2025-09-20 22:45:39,ride_hailing_app,221
87,13.045921235667612,77.59311960362649,12.909089276068292,77.61432253789398,2025-09-19 15:10:00,High,2025-09-20 22:45:39,ride_hailing_app,222
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,223
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,224
126,12.985421557725251,77.64757938333915,12.993738631958994,77.66836575535166,2025-09-19 18:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,225
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,226
53,13.087899788312836,77.67022733430338,12.984844401849395,77.61736822360417,2025-09-19 12:20:00,High,2025-09-20 22:45:39,ride_hailing_app,227
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,228
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,229
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,230
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,231
68,13.060439396150809,77.64049681679742,13.073719825637893,77.53213627465192,2025-09-19 13:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,232
183,13.084938723655712,77.62578856935598,12.998523618798574,77.55035981178139,2025-09-19 23:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,233
184,13.075467870676196,77.67549440270541,12.965750322057502,77.56913919870078,2025-09-19 23:15:00,High,2025-09-20 22:45:39,ride_hailing_app,234
123,12.963600694994373,77.63203947534355,13.09398287956292,77.51329925347335,2025-09-19 18:10:00,High,2025-09-20 22:45:39,ride_hailing_app,235
145,12.956968098875494,77.57970094687947,13.02362564809158,77.54644253902936,2025-09-19 20:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,236
38,12.919534422801275,77.5048631932863,13.06437201185807,77.54849410072694,2025-09-19 11:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,237
24,12.97327236865874,77.57354316061189,12.998884060940515,77.5969045970382,2025-09-19 09:55:00,Low,2025-09-20 22:45:39,ride_hailing_app,238
69,12.914910128735954,77.57189823024395,12.94471916770389,77.53731340481026,2025-09-19 13:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,239
116,13.074292118037544,77.63919484121874,12.905273394899451,77.68590582884957,2025-09-19 17:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,240
98,12.98550820367171,77.54316420549937,12.915546927392995,77.61624764428453,2025-09-19 16:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,241
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,242
139,12.97272592047586,77.59483476581747,12.990108827062018,77.58782698171404,2025-09-19 19:30:00,High,2025-09-20 22:45:39,ride_hailing_app,243
144,12.960175661963357,77.5867703298476,13.034340136881172,77.6005440780185,2025-09-19 19:55:00,High,2025-09-20 22:45:39,ride_hailing_app,244
97,13.0045465658764,77.65399871061972,13.016731222370174,77.55772611064805,2025-09-19 16:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,245
124,12.922010384905535,77.55598677938919,13.06842378462714,77.64822412985801,2025-09-19 18:15:00,Medium,2025-09-20 22:45:39,ride_hailing_app,246
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,247
70,13.097377387320105,77.5587183688529,13.092644507888124,77.55701903373877,2025-09-19 13:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,248
93,13.05215700972338,77.66452011213194,12.955476236596226,77.6015220757369,2025-09-19 15:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,249
3,13.04639878836228,77.53232574281893,13.001050474489572,77.53540209685535,2025-09-19 08:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,250
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,251
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,252
164,13.00715493681495,77.60912335786318,12.902908933133578,77.64878925851454,2025-09-19 21:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,253
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,254
90,12.99444298503239,77.6181666521138,13.078052756778185,77.5374087497115,2025-09-19 15:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,255
195,12.96780595820974,77.5681607080506,13.079357681981202,77.50362203676417,2025-09-20 00:10:00,High,2025-09-20 22:45:39,ride_hailing_app,256
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,257
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,258
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,259
199,13.077417284853023,77.6501742135583,12.938457803761734,77.63933016477539,2025-09-20 00:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,260
52,13.055026564672223,77.57701954572039,13.011680849947162,77.60742130836371,2025-09-19 12:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,261
161,12.97355662654385,77.5776339852413,13.040815953619845,77.53033497594654,2025-09-19 21:20:00,High,2025-09-20 22:45:39,ride_hailing_app,262
168,12.937303702079973,77.68107012839121,12.987494984404746,77.67535312735235,2025-09-19 21:55:00,High,2025-09-20 22:45:39,ride_hailing_app,263
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,264
39,13.036846605302433,77.62909445918143,13.041248445431298,77.55384864618988,2025-09-19 11:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,265
82,13.024659625365512,77.5675990313703,13.039149737796924,77.55158056540898,2025-09-19 14:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,266
104,13.00171413823294,77.62748598029964,13.06275900394139,77.52688293538779,2025-09-19 16:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,267
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,268
11,12.90411689885916,77.60974675787332,12.963862727518084,77.50786242796822,2025-09-19 08:50:00,Low,2025-09-20 22:45:39,ride_hailing_app,269
185,12.951588325543032,77.64701420876078,13.026680170863346,77.53631954336029,2025-09-19 23:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,270
178,12.977347069260109,77.50465438714717,13.085317525032298,77.64445051367862,2025-09-19 22:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,271
151,13.081653177193331,77.60062725171602,13.004032700222398,77.52337960814167,2025-09-19 20:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,272
159,12.94752750879848,77.68804604828499,13.051027451134724,77.6787785166102,2025-09-19 21:10:00,High,2025-09-20 22:45:39,ride_hailing_app,273
42,12.999035382022257,77.69078571540052,13.097327915700236,77.56441583311664,2025-09-19 11:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,274
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,275
7,12.91161672243364,77.52029430857321,12.977840335746832,77.54126674368116,2025-09-19 08:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,276
144,12.960175661963357,77.5867703298476,13.034340136881172,77.6005440780185,2025-09-19 19:55:00,High,2025-09-20 22:45:39,ride_hailing_app,277
90,12.99444298503239,77.6181666521138,13.078052756778185,77.5374087497115,2025-09-19 15:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,278
112,12.9322442574508,77.51569127626846,12.983648607258123,77.61912774812157,2025-09-19 17:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,279
60,12.965066066152652,77.51943529875416,12.923763583253615,77.61415566093379,2025-09-19 12:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,280
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,281
2,13.090142861281985,77.51682799299901,13.080510581335911,77.5557180678064,2025-09-19 08:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,282
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,283
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,284
140,13.094356416544192,77.5195668321302,12.9258318830303,77.57538888588498,2025-09-19 19:35:00,High,2025-09-20 22:45:39,ride_hailing_app,285
197,13.045191135774049,77.6716825503686,13.033511547704205,77.68642365649673,2025-09-20 00:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,286
37,12.960922753834677,77.55615447248817,12.914552601272838,77.606523453291,2025-09-19 11:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,287
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,288
9,13.020223002348642,77.50101231676925,13.081076395283851,77.60068345417098,2025-09-19 08:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,289
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,290
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,291
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,292
131,12.983482200629757,77.57119453573026,13.062580201826016,77.5328531595862,2025-09-19 18:50:00,High,2025-09-20 22:45:39,ride_hailing_app,293
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,294
152,12.947912378133395,77.67129796823767,13.070436300063708,77.6879664247227,2025-09-19 20:35:00,High,2025-09-20 22:45:39,ride_hailing_app,295
54,13.07896547008553,77.56338440103126,13.081270877018946,77.64908789483687,2025-09-19 12:25:00,High,2025-09-20 22:45:39,ride_hailing_app,296
120,13.00786844838313,77.55004857963291,12.930083378220706,77.64617349504073,2025-09-19 17:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,297
161,12.97355662654385,77.5776339852413,13.040815953619845,77.53033497594654,2025-09-19 21:20:00,High,2025-09-20 22:45:39,ride_hailing_app,298
152,12.947912378133395,77.67129796823767,13.070436300063708,77.6879664247227,2025-09-19 20:35:00,High,2025-09-20 22:45:39,ride_hailing_app,299
116,13.074292118037544,77.63919484121874,12.905273394899451,77.68590582884957,2025-09-19 17:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,300
75,13.041371468769524,77.60226847977219,13.00554022181726,77.58207936539793,2025-09-19 14:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,301
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,302
200,13.055975109171523,77.65090857481694,12.908173723253295,77.68449987623546,2025-09-20 00:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,303
164,13.00715493681495,77.60912335786318,12.902908933133578,77.64878925851454,2025-09-19 21:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,304
166,13.067060499117847,77.57722052756016,13.017983537370927,77.61397793697427,2025-09-19 21:45:00,Medium,2025-09-20 22:45:39,ride_hailing_app,305
104,13.00171413823294,77.62748598029964,13.06275900394139,77.52688293538779,2025-09-19 16:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,306
84,12.912711670057204,77.51879638796818,13.025511616016813,77.63372864398488,2025-09-19 14:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,307
112,12.9322442574508,77.51569127626846,12.983648607258123,77.61912774812157,2025-09-19 17:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,308
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,309
153,12.928978974418245,77.63173872632379,13.010381367754896,77.62554161061429,2025-09-19 20:40:00,High,2025-09-20 22:45:39,ride_hailing_app,310
93,13.05215700972338,77.66452011213194,12.955476236596226,77.6015220757369,2025-09-19 15:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,311
146,12.907377389470907,77.62317001961044,12.971632543606567,77.67991491465492,2025-09-19 20:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,312
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,313
110,12.91539598196576,77.55416645025241,13.045143901677672,77.6363005444448,2025-09-19 17:05:00,High,2025-09-20 22:45:39,ride_hailing_app,314
82,13.024659625365512,77.5675990313703,13.039149737796924,77.55158056540898,2025-09-19 14:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,315
194,13.026620291454654,77.6552825921484,12.969133456664771,77.62229084708693,2025-09-20 00:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,316
54,13.07896547008553,77.56338440103126,13.081270877018946,77.64908789483687,2025-09-19 12:25:00,High,2025-09-20 22:45:39,ride_hailing_app,317
163,13.026705942152178,77.59165057809831,12.927274295117352,77.54969782796289,2025-09-19 21:30:00,High,2025-09-20 22:45:39,ride_hailing_app,318
189,13.005930115671202,77.65012295032817,12.925609167791556,77.59240116072883,2025-09-19 23:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,319
169,12.908155028310953,77.53915822695787,13.08083173889875,77.56841634974319,2025-09-19 22:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,320
161,12.97355662654385,77.5776339852413,13.040815953619845,77.53033497594654,2025-09-19 21:20:00,High,2025-09-20 22:45:39,ride_hailing_app,321
68,13.060439396150809,77.64049681679742,13.073719825637893,77.53213627465192,2025-09-19 13:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,322
33,12.913010318597056,77.61538077692528,13.023643612663252,77.60233548842314,2025-09-19 10:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,323
142,12.950356459165071,77.59469435415612,13.021234926890177,77.56027557483283,2025-09-19 19:45:00,High,2025-09-20 22:45:39,ride_hailing_app,324
21,13.022370578944477,77.63152257846006,13.058315808745167,77.53690420387127,2025-09-19 09:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,325
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,326
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,327
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,328
136,12.964640586404151,77.50814576046379,13.088953145976486,77.67544010816262,2025-09-19 19:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,329
135,13.088581940782504,77.50920052840435,13.0537974830361,77.5717660968247,2025-09-19 19:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,330
195,12.96780595820974,77.5681607080506,13.079357681981202,77.50362203676417,2025-09-20 00:10:00,High,2025-09-20 22:45:39,ride_hailing_app,331
145,12.956968098875494,77.57970094687947,13.02362564809158,77.54644253902936,2025-09-19 20:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,332
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,333
33,12.913010318597056,77.61538077692528,13.023643612663252,77.60233548842314,2025-09-19 10:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,334
176,12.934873285800998,77.56379512605875,13.089904124731529,77.52998348546976,2025-09-19 22:35:00,High,2025-09-20 22:45:39,ride_hailing_app,335
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,336
115,13.026680751302084,77.66719602410244,12.90904373402124,77.5697736533086,2025-09-19 17:30:00,High,2025-09-20 22:45:39,ride_hailing_app,337
119,13.078511799697996,77.53128740853421,13.097455225862989,77.52485944469711,2025-09-19 17:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,338
22,12.927898772130408,77.6136617206671,13.05792362855891,77.54186986466735,2025-09-19 09:45:00,High,2025-09-20 22:45:39,ride_hailing_app,339
158,13.052323923065744,77.6171551162547,12.905756535262668,77.60669221839527,2025-09-19 21:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,340
38,12.919534422801275,77.5048631932863,13.06437201185807,77.54849410072694,2025-09-19 11:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,341
109,12.945759633098325,77.65903723895374,13.089959982658383,77.55092813095276,2025-09-19 17:00:00,High,2025-09-20 22:45:39,ride_hailing_app,342
51,13.09391692555291,77.55888977841391,13.055429383185489,77.51738405761749,2025-09-19 12:10:00,High,2025-09-20 22:45:39,ride_hailing_app,343
182,12.922694704248118,77.63934743307283,13.096006515057097,77.60854488866953,2025-09-19 23:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,344
8,13.073235229154989,77.63270035382162,12.90216753029606,77.57285397220961,2025-09-19 08:35:00,High,2025-09-20 22:45:39,ride_hailing_app,345
27,12.939934756431672,77.6946021109505,12.988306100274675,77.59250694322662,2025-09-19 10:10:00,High,2025-09-20 22:45:39,ride_hailing_app,346
27,12.939934756431672,77.6946021109505,12.988306100274675,77.59250694322662,2025-09-19 10:10:00,High,2025-09-20 22:45:39,ride_hailing_app,347
21,13.022370578944477,77.63152257846006,13.058315808745167,77.53690420387127,2025-09-19 09:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,348
30,12.909290082544,77.62622772519946,12.92341340328552,77.5504873888688,2025-09-19 10:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,349
97,13.0045465658764,77.65399871061972,13.016731222370174,77.55772611064805,2025-09-19 16:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,350
28,13.002846887682722,77.57861954493335,13.07754083655166,77.64949418762676,2025-09-19 10:15:00,High,2025-09-20 22:45:39,ride_hailing_app,351
111,12.957950290582756,77.58779428414113,13.022683039187156,77.65204557197794,2025-09-19 17:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,352
192,13.079443151590665,77.5825235353823,13.028174948960643,77.61724596640336,2025-09-19 23:55:00,High,2025-09-20 22:45:39,ride_hailing_app,353
197,13.045191135774049,77.6716825503686,13.033511547704205,77.68642365649673,2025-09-20 00:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,354
61,12.977735457937897,77.62300144533984,12.923505249355422,77.57121934517957,2025-09-19 13:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,355
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,356
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,357
4,13.019731696839408,77.67971083770541,13.065291493221547,77.51774050675141,2025-09-19 08:15:00,High,2025-09-20 22:45:39,ride_hailing_app,358
35,13.093126406614912,77.53904859755961,12.916821361223,77.52143440226796,2025-09-19 10:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,359
192,13.079443151590665,77.5825235353823,13.028174948960643,77.61724596640336,2025-09-19 23:55:00,High,2025-09-20 22:45:39,ride_hailing_app,360
49,13.009342055868656,77.69272399541785,12.975251917106185,77.65783424772147,2025-09-19 12:00:00,High,2025-09-20 22:45:39,ride_hailing_app,361
17,12.960848448591909,77.56507993963186,12.958642154339612,77.51221559197097,2025-09-19 09:20:00,Low,2025-09-20 22:45:39,ride_hailing_app,362
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,363
158,13.052323923065744,77.6171551162547,12.905756535262668,77.60669221839527,2025-09-19 21:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,364
46,13.032504456870797,77.68566371251755,13.089449715476771,77.67810545614797,2025-09-19 11:45:00,Medium,2025-09-20 22:45:39,ride_hailing_app,365
117,13.060734415379825,77.58179058888285,12.97529267337561,77.66612388155755,2025-09-19 17:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,366
6,12.93119890406724,77.50183941032333,13.07910464569924,77.59215575360655,2025-09-19 08:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,367
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,368
124,12.922010384905535,77.55598677938919,13.06842378462714,77.64822412985801,2025-09-19 18:15:00,Medium,2025-09-20 22:45:39,ride_hailing_app,369
37,12.960922753834677,77.55615447248817,12.914552601272838,77.606523453291,2025-09-19 11:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,370
24,12.97327236865874,77.57354316061189,12.998884060940515,77.5969045970382,2025-09-19 09:55:00,Low,2025-09-20 22:45:39,ride_hailing_app,371
93,13.05215700972338,77.66452011213194,12.955476236596226,77.6015220757369,2025-09-19 15:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,372
46,13.032504456870797,77.68566371251755,13.089449715476771,77.67810545614797,2025-09-19 11:45:00,Medium,2025-09-20 22:45:39,ride_hailing_app,373
181,12.968213270210052,77.52363296552433,12.991827151247652,77.63878968889343,2025-09-19 23:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,374
95,13.054193435990912,77.52541210253038,12.992739680987995,77.52296736494785,2025-09-19 15:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,375
