RequestID,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Request_Time,Traffic_Level,ingestion_date,source_system,ingestion_id,ride_distance_km,ride_duration_min,fare_amount,payment_method,driver_rating,cancellation_flag
15,12.93636499344142,77.64243584426951,13.02636744243396,77.67471572482135,2025-09-19 09:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,144,8.22,31.1,107.3,Cash,5.0,0
90,12.99444298503239,77.6181666521138,13.078052756778185,77.5374087497115,2025-09-19 15:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,145,7.84,31.1,93.41,Cash,4.3,1
42,12.999035382022257,77.69078571540052,13.097327915700236,77.56441583311664,2025-09-19 11:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,146,1.89,11.3,42.73,Card,4.6,0
124,12.922010384905535,77.55598677938919,13.06842378462714,77.64822412985801,2025-09-19 18:15:00,Medium,2025-09-20 22:45:39,ride_hailing_app,147,15.63,57.0,140.94,UPI,4.4,0
179,13.087345997747349,77.66289369651778,12.998423258615908,77.64400730730922,2025-09-19 22:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,148,13.06,48.7,127.61,Wallet,4.2,0
63,13.065747501830383,77.52801680304731,13.049208975853084,77.62115496387138,2025-09-19 13:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,149,2.24,13.3,45.28,Card,3.1,0
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,150,7.69,34.6,75.06,UPI,3.9,0
52,13.055026564672223,77.57701954572039,13.011680849947162,77.60742130836371,2025-09-19 12:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,151,22.8,71.1,201.22,Wallet,4.3,0
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,152,6.75,32.0,87.93,Card,4.4,0
132,12.944421562094146,77.65156922209287,13.099943534657228,77.66291494404628,2025-09-19 18:55:00,High,2025-09-20 22:45:39,ride_hailing_app,153,4.48,18.6,75.27,UPI,3.7,0
151,13.081653177193331,77.60062725171602,13.004032700222398,77.52337960814167,2025-09-19 20:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,154,12.75,49.9,151.93,Cash,4.9,0
143,12.999449701178476,77.534640373982,12.945728561100692,77.64952187603525,2025-09-19 19:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,155,24.66,82.4,244.6,Cash,3.3,0
171,13.035512872368455,77.52015560027549,13.002797897831964,77.52212634739104,2025-09-19 22:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,156,6.81,31.2,90.18,UPI,4.0,0
29,13.018482913772408,77.67840931103542,12.970183002510415,77.50733664057812,2025-09-19 10:20:00,High,2025-09-20 22:45:39,ride_hailing_app,157,17.13,61.2,163.89,Cash,4.4,0
36,13.061679469623291,77.6444904230523,13.040193826291825,77.5894824733647,2025-09-19 10:55:00,Low,2025-09-20 22:45:39,ride_hailing_app,158,19.28,63.2,189.69,UPI,4.4,0
13,13.066488528160084,77.63039225190052,13.09012142938751,77.62558007789818,2025-09-19 09:00:00,High,2025-09-20 22:45:39,ride_hailing_app,159,6.7,24.8,95.03,Wallet,4.3,0
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,160,18.48,64.0,162.57,UPI,3.6,0
71,13.054448953859332,77.6618722310957,12.902430894937964,77.53467471905896,2025-09-19 13:50:00,Low,2025-09-20 22:45:39,ride_hailing_app,161,9.83,37.6,105.04,Wallet,3.3,0
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,162,16.18,57.5,173.03,Card,4.3,1
86,12.96503666440535,77.50718845475934,13.080231602098198,77.61135257860279,2025-09-19 15:05:00,High,2025-09-20 22:45:39,ride_hailing_app,163,16.2,54.6,154.95,UPI,4.2,0
28,13.002846887682722,77.57861954493335,13.07754083655166,77.64949418762676,2025-09-19 10:15:00,High,2025-09-20 22:45:39,ride_hailing_app,164,13.86,53.0,143.75,Card,3.4,0
66,13.00853921663165,77.64815372355085,12.97497411590474,77.53057182783687,2025-09-19 13:25:00,High,2025-09-20 22:45:39,ride_hailing_app,165,3.17,14.9,58.87,Cash,4.4,0
170,13.018178588637648,77.51387226017503,12.96965109340466,77.66425146093441,2025-09-19 22:05:00,High,2025-09-20 22:45:39,ride_hailing_app,166,21.05,69.2,185.78,Wallet,3.9,0
45,12.951755996320005,77.50309132330577,13.0625599134515,77.52395242636385,2025-09-19 11:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,167,8.7,33.5,94.09,UPI,4.3,0
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,168,5.48,24.4,67.22,Card,4.7,1
185,12.951588325543032,77.64701420876078,13.026680170863346,77.53631954336029,2025-09-19 23:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,169,1.98,10.6,26.89,Wallet,3.3,0
134,12.967523034280726,77.52321452810138,13.011086341120526,77.60461308495383,2025-09-19 19:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,170,15.18,48.7,132.41,Wallet,3.0,1
28,13.002846887682722,77.57861954493335,13.07754083655166,77.64949418762676,2025-09-19 10:15:00,High,2025-09-20 22:45:39,ride_hailing_app,171,17.26,60.5,181.35,Cash,4.6,1
28,13.002846887682722,77.57861954493335,13.07754083655166,77.64949418762676,2025-09-19 10:15:00,High,2025-09-20 22:45:39,ride_hailing_app,172,1.4,10.9,32.12,Cash,4.2,0
108,13.051110227708609,77.56459129458825,13.064507448584632,77.66197488917093,2025-09-19 16:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,173,13.29,51.4,137.04,Wallet,4.4,0
44,13.081864080415755,77.57403174005108,12.974128429413378,77.56549947043558,2025-09-19 11:35:00,High,2025-09-20 22:45:39,ride_hailing_app,174,6.44,25.1,73.47,Wallet,4.7,0
84,12.912711670057204,77.51879638796818,13.025511616016813,77.63372864398488,2025-09-19 14:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,175,16.48,58.4,179.47,UPI,4.6,0
30,12.909290082544,77.62622772519946,12.92341340328552,77.5504873888688,2025-09-19 10:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,176,5.18,26.6,61.81,Wallet,4.9,0
190,12.94837045818009,77.66136694785345,12.93038053870246,77.68945666792237,2025-09-19 23:45:00,High,2025-09-20 22:45:39,ride_hailing_app,177,17.58,55.4,167.83,UPI,4.1,0
75,13.041371468769524,77.60226847977219,13.00554022181726,77.58207936539793,2025-09-19 14:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,178,10.28,40.9,127.15,Wallet,4.0,0
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,179,23.48,71.0,231.52,Cash,3.8,0
92,13.042648957444598,77.50746963774985,13.024026519560309,77.58508728772328,2025-09-19 15:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,180,4.3,22.1,51.84,UPI,3.3,0
190,12.94837045818009,77.66136694785345,12.93038053870246,77.68945666792237,2025-09-19 23:45:00,High,2025-09-20 22:45:39,ride_hailing_app,181,9.19,37.8,115.63,Card,4.1,0
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,182,3.72,17.5,58.09,Cash,3.6,0
121,13.061488031032813,77.60984533294122,13.018826143070427,77.68766809136422,2025-09-19 18:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,183,23.19,77.2,214.84,UPI,4.8,0
27,12.939934756431672,77.6946021109505,12.988306100274675,77.59250694322662,2025-09-19 10:10:00,High,2025-09-20 22:45:39,ride_hailing_app,184,22.06,67.0,191.82,UPI,4.2,0
190,12.94837045818009,77.66136694785345,12.93038053870246,77.68945666792237,2025-09-19 23:45:00,High,2025-09-20 22:45:39,ride_hailing_app,185,7.19,33.2,70.74,Card,4.2,0
121,13.061488031032813,77.60984533294122,13.018826143070427,77.68766809136422,2025-09-19 18:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,186,16.84,60.4,173.84,UPI,3.7,0
116,13.074292118037544,77.63919484121874,12.905273394899451,77.68590582884957,2025-09-19 17:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,187,20.61,67.0,194.74,Wallet,3.1,0
3,13.04639878836228,77.53232574281893,13.001050474489572,77.53540209685535,2025-09-19 08:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,188,14.32,54.3,142.03,Card,3.1,0
103,12.962871196215266,77.60812702432202,12.961905523257265,77.56732085563878,2025-09-19 16:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,189,13.71,46.6,148.86,Cash,3.8,0
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,190,6.8,29.1,95.02,Cash,3.2,0
200,13.055975109171523,77.65090857481694,12.908173723253295,77.68449987623546,2025-09-20 00:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,191,3.23,20.1,42.2,Wallet,4.2,0
155,13.09713009082212,77.51411374948009,13.07533072053167,77.52785441453268,2025-09-19 20:50:00,High,2025-09-20 22:45:39,ride_hailing_app,192,22.53,72.4,214.65,Cash,4.8,0
137,13.003758124348671,77.6710921168022,13.069929478135482,77.57848902148453,2025-09-19 19:20:00,High,2025-09-20 22:45:39,ride_hailing_app,193,22.61,77.6,196.29,UPI,4.8,0
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,194,16.19,58.5,169.58,UPI,4.3,0
165,12.918057954010882,77.68829296175531,12.97011751176132,77.50670648694715,2025-09-19 21:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,195,9.14,32.7,109.4,Wallet,3.4,0
51,13.09391692555291,77.55888977841391,13.055429383185489,77.51738405761749,2025-09-19 12:10:00,High,2025-09-20 22:45:39,ride_hailing_app,196,9.38,37.4,123.3,Cash,4.7,0
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,197,18.42,65.8,160.12,Cash,4.8,0
152,12.947912378133395,77.67129796823767,13.070436300063708,77.6879664247227,2025-09-19 20:35:00,High,2025-09-20 22:45:39,ride_hailing_app,198,22.53,77.4,192.52,Wallet,3.4,0
59,12.909045457782108,77.61401223401788,12.911260655136369,77.62918344826632,2025-09-19 12:50:00,High,2025-09-20 22:45:39,ride_hailing_app,199,22.29,71.7,199.61,Card,4.5,0
118,12.937314011777207,77.53465886401418,13.062110666156366,77.69300538213331,2025-09-19 17:45:00,High,2025-09-20 22:45:39,ride_hailing_app,200,19.72,66.5,178.23,Cash,3.6,0
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,201,16.41,52.2,151.16,Card,4.6,0
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,202,3.02,16.5,70.41,Cash,5.0,0
180,12.927504188829198,77.55637095495469,12.951648877659792,77.62822952657706,2025-09-19 22:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,203,4.88,19.7,59.02,Cash,3.1,0
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,204,22.57,74.5,201.44,Cash,4.8,0
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,205,15.55,49.7,164.78,Cash,4.2,0
186,13.031996809206836,77.66069618607698,12.94802912375564,77.68169011226672,2025-09-19 23:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,206,1.22,8.4,37.75,UPI,4.9,0
52,13.055026564672223,77.57701954572039,13.011680849947162,77.60742130836371,2025-09-19 12:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,207,3.44,22.7,68.59,Card,3.9,0
12,13.0939819704324,77.63837903953853,13.09001239341016,77.65988207978181,2025-09-19 08:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,208,16.92,52.6,147.97,Card,4.7,0
39,13.036846605302433,77.62909445918143,13.041248445431298,77.55384864618988,2025-09-19 11:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,209,1.12,15.2,38.46,Cash,3.1,1
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,210,4.86,19.7,50.22,Cash,3.7,0
131,12.983482200629757,77.57119453573026,13.062580201826016,77.5328531595862,2025-09-19 18:50:00,High,2025-09-20 22:45:39,ride_hailing_app,211,14.17,51.9,125.87,Card,3.1,0
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,212,17.61,56.5,187.14,UPI,5.0,0
101,12.906285837137348,77.51033634423372,13.039632342803948,77.60651788651032,2025-09-19 16:20:00,High,2025-09-20 22:45:39,ride_hailing_app,213,16.65,56.8,148.77,Wallet,4.6,0
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,214,6.38,24.9,82.34,Wallet,4.7,0
184,13.075467870676196,77.67549440270541,12.965750322057502,77.56913919870078,2025-09-19 23:15:00,High,2025-09-20 22:45:39,ride_hailing_app,215,18.09,61.9,171.16,Card,4.9,0
81,13.07262068517512,77.67800106836351,13.025879727627052,77.66341441418986,2025-09-19 14:40:00,High,2025-09-20 22:45:39,ride_hailing_app,216,6.69,32.8,77.41,Cash,3.2,0
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,217,8.81,37.8,116.47,Cash,3.8,0
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,218,18.92,59.2,162.23,UPI,3.1,0
2,13.090142861281985,77.51682799299901,13.080510581335911,77.5557180678064,2025-09-19 08:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,219,16.59,55.7,169.27,Wallet,3.4,0
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,220,21.38,70.1,219.58,UPI,3.5,0
54,13.07896547008553,77.56338440103126,13.081270877018946,77.64908789483687,2025-09-19 12:25:00,High,2025-09-20 22:45:39,ride_hailing_app,221,16.78,55.2,166.65,Wallet,3.9,0
87,13.045921235667612,77.59311960362649,12.909089276068292,77.61432253789398,2025-09-19 15:10:00,High,2025-09-20 22:45:39,ride_hailing_app,222,14.64,49.2,164.59,Card,3.5,0
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,223,3.25,17.1,38.09,Wallet,3.2,0
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,224,9.83,33.6,105.39,UPI,3.3,0
126,12.985421557725251,77.64757938333915,12.993738631958994,77.66836575535166,2025-09-19 18:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,225,7.36,28.7,79.29,UPI,3.3,0
130,13.002149460515511,77.54954619790023,13.07294447525101,77.53273118857314,2025-09-19 18:45:00,High,2025-09-20 22:45:39,ride_hailing_app,226,6.86,24.3,94.11,UPI,4.9,0
53,13.087899788312836,77.67022733430338,12.984844401849395,77.61736822360417,2025-09-19 12:20:00,High,2025-09-20 22:45:39,ride_hailing_app,227,24.35,78.5,244.05,Card,4.5,1
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,228,10.43,34.3,103.7,Wallet,4.9,0
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,229,22.41,77.0,215.45,Wallet,3.9,0
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,230,16.15,55.4,147.12,UPI,3.6,0
160,13.045643269722373,77.61509483557518,13.024061910270692,77.65771944224491,2025-09-19 21:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,231,20.08,61.5,193.25,Wallet,4.6,0
68,13.060439396150809,77.64049681679742,13.073719825637893,77.53213627465192,2025-09-19 13:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,232,13.06,46.7,133.04,Cash,3.7,0
183,13.084938723655712,77.62578856935598,12.998523618798574,77.55035981178139,2025-09-19 23:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,233,14.85,55.8,167.68,Cash,3.6,0
184,13.075467870676196,77.67549440270541,12.965750322057502,77.56913919870078,2025-09-19 23:15:00,High,2025-09-20 22:45:39,ride_hailing_app,234,12.82,48.1,136.9,Cash,3.5,0
123,12.963600694994373,77.63203947534355,13.09398287956292,77.51329925347335,2025-09-19 18:10:00,High,2025-09-20 22:45:39,ride_hailing_app,235,5.69,22.0,69.5,Wallet,3.3,0
145,12.956968098875494,77.57970094687947,13.02362564809158,77.54644253902936,2025-09-19 20:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,236,18.34,57.6,161.28,Card,3.5,0
38,12.919534422801275,77.5048631932863,13.06437201185807,77.54849410072694,2025-09-19 11:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,237,7.74,29.8,77.97,Card,3.7,0
24,12.97327236865874,77.57354316061189,12.998884060940515,77.5969045970382,2025-09-19 09:55:00,Low,2025-09-20 22:45:39,ride_hailing_app,238,1.58,11.4,31.65,Card,4.3,0
69,12.914910128735954,77.57189823024395,12.94471916770389,77.53731340481026,2025-09-19 13:40:00,Medium,2025-09-20 22:45:39,ride_hailing_app,239,16.49,54.4,151.96,Card,3.1,0
116,13.074292118037544,77.63919484121874,12.905273394899451,77.68590582884957,2025-09-19 17:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,240,5.25,25.8,86.02,Cash,3.4,0
98,12.98550820367171,77.54316420549937,12.915546927392995,77.61624764428453,2025-09-19 16:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,241,23.57,71.3,221.01,Cash,4.6,0
198,13.079422051990516,77.58579880547501,12.934463974240328,77.61302663671785,2025-09-20 00:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,242,23.89,77.2,222.06,UPI,3.3,0
139,12.97272592047586,77.59483476581747,12.990108827062018,77.58782698171404,2025-09-19 19:30:00,High,2025-09-20 22:45:39,ride_hailing_app,243,22.96,71.6,198.27,Wallet,3.7,0
144,12.960175661963357,77.5867703298476,13.034340136881172,77.6005440780185,2025-09-19 19:55:00,High,2025-09-20 22:45:39,ride_hailing_app,244,9.88,41.8,123.45,Wallet,4.7,0
97,13.0045465658764,77.65399871061972,13.016731222370174,77.55772611064805,2025-09-19 16:00:00,Medium,2025-09-20 22:45:39,ride_hailing_app,245,1.37,14.9,49.87,Card,3.3,0
124,12.922010384905535,77.55598677938919,13.06842378462714,77.64822412985801,2025-09-19 18:15:00,Medium,2025-09-20 22:45:39,ride_hailing_app,246,23.28,79.5,198.95,Cash,3.2,0
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,247,11.28,37.7,128.55,Card,4.0,0
70,13.097377387320105,77.5587183688529,13.092644507888124,77.55701903373877,2025-09-19 13:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,248,24.2,74.1,225.34,UPI,3.6,0
93,13.05215700972338,77.66452011213194,12.955476236596226,77.6015220757369,2025-09-19 15:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,249,24.13,75.9,206.31,Wallet,4.1,0
3,13.04639878836228,77.53232574281893,13.001050474489572,77.53540209685535,2025-09-19 08:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,250,21.47,65.4,200.09,Wallet,4.6,1
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,251,8.07,29.7,93.95,Card,3.3,0
187,13.063444440040245,77.55640691451426,12.915172665621734,77.61667835895322,2025-09-19 23:30:00,Low,2025-09-20 22:45:39,ride_hailing_app,252,10.24,41.8,98.55,UPI,4.2,0
164,13.00715493681495,77.60912335786318,12.902908933133578,77.64878925851454,2025-09-19 21:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,253,21.43,71.3,219.27,Wallet,4.0,0
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,254,8.61,35.2,112.88,UPI,3.3,0
90,12.99444298503239,77.6181666521138,13.078052756778185,77.5374087497115,2025-09-19 15:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,255,5.07,22.3,77.32,UPI,4.2,0
195,12.96780595820974,77.5681607080506,13.079357681981202,77.50362203676417,2025-09-20 00:10:00,High,2025-09-20 22:45:39,ride_hailing_app,256,14.36,46.4,143.37,Card,3.5,0
147,13.02191286679598,77.62701873017353,12.922711518439923,77.57677824427465,2025-09-19 20:10:00,High,2025-09-20 22:45:39,ride_hailing_app,257,23.47,74.0,214.23,Cash,4.0,0
148,13.000535804645772,77.5090608019544,13.03431463911856,77.6087105722228,2025-09-19 20:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,258,17.7,59.8,177.64,Card,3.2,1
96,12.998759119272878,77.60444865201096,12.970670445605212,77.62212400848833,2025-09-19 15:55:00,High,2025-09-20 22:45:39,ride_hailing_app,259,14.68,48.3,149.26,Cash,3.9,1
199,13.077417284853023,77.6501742135583,12.938457803761734,77.63933016477539,2025-09-20 00:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,260,3.33,14.4,39.13,UPI,3.6,0
52,13.055026564672223,77.57701954572039,13.011680849947162,77.60742130836371,2025-09-19 12:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,261,15.76,56.3,156.58,Cash,4.6,0
161,12.97355662654385,77.5776339852413,13.040815953619845,77.53033497594654,2025-09-19 21:20:00,High,2025-09-20 22:45:39,ride_hailing_app,262,24.76,78.6,240.34,UPI,3.1,0
168,12.937303702079973,77.68107012839121,12.987494984404746,77.67535312735235,2025-09-19 21:55:00,High,2025-09-20 22:45:39,ride_hailing_app,263,4.36,21.3,63.25,Wallet,3.8,0
128,13.072146116651268,77.62234414924687,12.954681414386142,77.65905346237199,2025-09-19 18:35:00,Low,2025-09-20 22:45:39,ride_hailing_app,264,13.44,45.8,119.6,Wallet,3.9,0
39,13.036846605302433,77.62909445918143,13.041248445431298,77.55384864618988,2025-09-19 11:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,265,22.06,72.0,217.93,Wallet,4.5,0
82,13.024659625365512,77.5675990313703,13.039149737796924,77.55158056540898,2025-09-19 14:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,266,18.78,59.8,168.29,Card,4.1,0
104,13.00171413823294,77.62748598029964,13.06275900394139,77.52688293538779,2025-09-19 16:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,267,17.73,62.9,162.18,Card,4.3,0
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,268,17.86,59.2,159.47,UPI,4.6,0
11,12.90411689885916,77.60974675787332,12.963862727518084,77.50786242796822,2025-09-19 08:50:00,Low,2025-09-20 22:45:39,ride_hailing_app,269,9.63,34.1,100.25,Wallet,4.7,0
185,12.951588325543032,77.64701420876078,13.026680170863346,77.53631954336029,2025-09-19 23:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,270,8.05,27.6,104.67,Card,3.6,0
178,12.977347069260109,77.50465438714717,13.085317525032298,77.64445051367862,2025-09-19 22:45:00,Low,2025-09-20 22:45:39,ride_hailing_app,271,20.42,71.4,194.14,Wallet,4.1,0
151,13.081653177193331,77.60062725171602,13.004032700222398,77.52337960814167,2025-09-19 20:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,272,20.44,67.5,181.72,Card,4.7,0
159,12.94752750879848,77.68804604828499,13.051027451134724,77.6787785166102,2025-09-19 21:10:00,High,2025-09-20 22:45:39,ride_hailing_app,273,21.81,67.3,219.59,Cash,5.0,0
42,12.999035382022257,77.69078571540052,13.097327915700236,77.56441583311664,2025-09-19 11:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,274,22.92,71.5,228.54,Cash,4.8,0
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,275,13.27,42.3,150.98,Wallet,3.7,0
7,12.91161672243364,77.52029430857321,12.977840335746832,77.54126674368116,2025-09-19 08:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,276,13.04,49.7,123.87,UPI,3.4,0
144,12.960175661963357,77.5867703298476,13.034340136881172,77.6005440780185,2025-09-19 19:55:00,High,2025-09-20 22:45:39,ride_hailing_app,277,20.16,68.7,189.33,Card,4.0,0
90,12.99444298503239,77.6181666521138,13.078052756778185,77.5374087497115,2025-09-19 15:25:00,Medium,2025-09-20 22:45:39,ride_hailing_app,278,16.6,52.7,182.2,Card,4.5,1
112,12.9322442574508,77.51569127626846,12.983648607258123,77.61912774812157,2025-09-19 17:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,279,17.85,62.2,183.68,Cash,4.0,0
60,12.965066066152652,77.51943529875416,12.923763583253615,77.61415566093379,2025-09-19 12:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,280,20.1,69.5,171.89,Cash,4.0,1
113,13.085939530468517,77.50507014868309,13.086545696670802,77.59431523771003,2025-09-19 17:20:00,High,2025-09-20 22:45:39,ride_hailing_app,281,22.36,67.9,191.49,UPI,4.7,0
2,13.090142861281985,77.51682799299901,13.080510581335911,77.5557180678064,2025-09-19 08:05:00,Medium,2025-09-20 22:45:39,ride_hailing_app,282,9.11,34.6,101.44,UPI,3.7,0
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,283,10.01,40.2,126.45,UPI,4.7,0
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,284,3.26,15.2,57.63,Wallet,3.8,0
140,13.094356416544192,77.5195668321302,12.9258318830303,77.57538888588498,2025-09-19 19:35:00,High,2025-09-20 22:45:39,ride_hailing_app,285,14.88,49.9,148.95,Cash,3.7,1
197,13.045191135774049,77.6716825503686,13.033511547704205,77.68642365649673,2025-09-20 00:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,286,1.86,16.2,29.1,Wallet,3.9,0
37,12.960922753834677,77.55615447248817,12.914552601272838,77.606523453291,2025-09-19 11:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,287,12.17,41.2,133.63,Cash,4.5,0
